customerid,recency,frequency,monetary,churned,recency_log,frequency_log,monetary_log,r_score,f_score,m_score,rfm_score,churn_probability,intervention
17536.0,86,1,76.5,1,4.465908118654584,0.6931471805599453,4.350277936359301,3,2,1,6,0.91,Lost Cause
17537.0,212,1,620.75,0,5.3612921657094255,0.6931471805599453,6.432538082683514,1,2,3,6,0.37,Protect
17540.0,225,1,268.8,0,5.420534999272286,0.6931471805599453,5.597680943773655,1,2,2,5,0.21,Maintain
17542.0,179,1,170.75,1,5.19295685089021,0.6931471805599453,5.146039931102459,1,2,1,4,0.72,Lost Cause
17548.0,143,1,103.3,1,4.969813299576001,0.6931471805599453,4.647271362006727,2,2,1,5,0.93,Lost Cause
17550.0,106,3,267.16,1,4.672828834461906,1.3862943611198906,5.591583817293718,2,4,2,8,1.0,Lost Cause
17551.0,268,1,290.34,1,5.594711379601839,0.6931471805599453,5.674490970020802,1,2,2,5,0.96,Lost Cause
17552.0,281,2,298.52,0,5.641907070938114,1.0986122886681098,5.702181193289227,1,3,2,6,0.28,Maintain
17553.0,39,1,1487.6,1,3.6888794541139363,0.6931471805599453,7.305591359925811,4,2,4,10,0.86,Save
17554.0,32,2,1249.8899999999999,0,3.4965075614664802,1.0986122886681098,7.131610576944597,4,3,4,11,0.76,Save
17555.0,244,1,195.45,0,5.501258210544727,0.6931471805599453,5.280407946004469,1,2,1,4,0.65,Lost Cause
17556.0,115,1,157.9,1,4.7535901911063645,0.6931471805599453,5.0682750735426705,2,2,1,5,0.82,Lost Cause
17560.0,4,4,854.95,1,1.6094379124341003,1.6094379124341003,6.7522119632207875,5,4,4,13,0.77,Save
17562.0,19,4,661.1,0,2.995732273553991,1.6094379124341003,6.495416601930801,5,4,3,12,0.11,Protect
17567.0,2,6,2925.45,0,1.0986122886681098,1.9459101490553132,7.9815453633298965,5,5,5,15,0.01,Protect
17569.0,241,1,344.14,1,5.488937726156687,0.6931471805599453,5.843950131819433,1,2,2,5,0.94,Lost Cause
17571.0,55,3,559.55,0,4.02535169073515,1.3862943611198906,6.328918444599602,3,4,3,10,0.29,Protect
17572.0,9,3,196.00000000000003,0,2.302585092994046,1.3862943611198906,5.2832037287379885,5,4,1,10,0.55,Lost Cause
17573.0,3,1,174.71,0,1.3862943611198906,0.6931471805599453,5.1688349087698,5,2,1,8,0.18,Maintain
17574.0,152,1,185.65,1,5.030437921392435,0.6931471805599453,5.229235205360593,2,2,1,5,0.96,Lost Cause
17576.0,8,14,2266.25,0,2.1972245773362196,2.70805020110221,7.726322922327677,5,5,5,15,0.0,Protect
17578.0,127,1,143.45999999999998,1,4.852030263919617,0.6931471805599453,4.973002652622701,2,2,1,5,0.9,Lost Cause
17579.0,47,2,270.86,0,3.871201010907891,1.0986122886681098,5.605287227907102,4,3,2,9,0.17,Maintain
17580.0,162,3,212.77,1,5.093750200806762,1.3862943611198906,5.364900670691189,2,4,2,8,0.8,Lost Cause
17581.0,19,17,6522.29,0,2.995732273553991,2.8903717578961645,8.783134128879304,5,5,5,15,0.0,Protect
17582.0,145,1,175.27,1,4.983606621708336,0.6931471805599453,5.1720169104318625,2,2,1,5,0.87,Lost Cause
17584.0,36,1,749.45,0,3.6109179126442243,0.6931471805599453,6.620673026602324,4,2,4,10,0.25,Protect
17585.0,18,4,1116.68,1,2.9444389791664403,1.6094379124341003,7.019010387342232,5,4,4,13,0.83,Save
17588.0,9,3,1240.2,1,2.302585092994046,1.3862943611198906,7.123833932574225,5,4,4,13,0.97,Save
17589.0,60,3,1843.07,0,4.110873864173311,1.3862943611198906,7.519730364350488,3,4,5,12,0.08,Protect
17591.0,31,6,1840.8700000000001,0,3.4657359027997265,1.9459101490553132,7.518536638863233,4,5,5,14,0.01,Protect
17593.0,1,4,3245.66,0,0.6931471805599453,1.6094379124341003,8.085382054578272,5,4,5,14,0.49,Protect
17594.0,164,1,315.0,0,5.10594547390058,0.6931471805599453,5.755742213586912,2,2,2,6,0.33,Maintain
17596.0,45,4,1737.08,0,3.828641396489095,1.6094379124341003,7.4605363346854405,4,4,5,13,0.23,Protect
17597.0,123,1,2044.3700000000001,1,4.820281565605037,0.6931471805599453,7.623333981206562,2,2,5,9,0.84,Save
17601.0,148,1,116.00999999999999,1,5.003946305945459,0.6931471805599453,4.7622594012308666,2,2,1,5,0.99,Lost Cause
17602.0,33,2,909.5500000000001,0,3.5263605246161616,1.0986122886681098,6.814048812541829,4,3,4,11,0.17,Protect
17604.0,126,2,309.36,1,4.844187086458591,1.0986122886681098,5.737732914025749,2,3,2,7,0.94,Lost Cause
17609.0,211,2,528.75,0,5.356586274672012,1.0986122886681098,6.272405197148409,1,3,3,7,0.1,Maintain
17611.0,33,9,2701.15,0,3.5263605246161616,2.302585092994046,7.901803031413028,4,5,5,14,0.0,Protect
17612.0,4,5,1682.94,0,1.6094379124341003,1.791759469228055,7.4288915647138465,5,5,5,15,0.0,Protect
17613.0,27,9,2976.69,0,3.332204510175204,2.302585092994046,7.998903111116315,4,5,5,14,0.0,Protect
17615.0,39,3,329.6,1,3.6888794541139363,1.3862943611198906,5.8009091853869235,4,4,2,10,0.72,Lost Cause
17616.0,83,3,571.1999999999999,1,4.430816798843313,1.3862943611198906,6.3494885806160095,3,4,3,10,0.67,Save
17618.0,157,2,625.48,0,5.062595033026967,1.0986122886681098,6.440116850442682,2,3,3,8,0.34,Protect
17619.0,221,1,214.37,1,5.402677381872279,0.6931471805599453,5.372357479256501,1,2,2,5,0.84,Lost Cause
17621.0,221,2,901.7800000000001,0,5.402677381872279,1.0986122886681098,6.805478891397151,1,3,4,8,0.85,Save
17624.0,127,1,400.3,0,4.852030263919617,0.6931471805599453,5.994709277272871,2,2,3,7,0.33,Maintain
17625.0,49,2,1227.13,0,3.912023005428146,1.0986122886681098,7.113247966296158,4,3,4,11,0.09,Protect
17629.0,29,5,798.38,0,3.4011973816621555,1.791759469228055,6.683836427200176,4,5,4,13,0.01,Protect
17630.0,79,2,503.6,1,4.382026634673881,1.0986122886681098,6.223766036206958,3,3,3,9,0.86,Lost Cause
17631.0,46,2,416.5,0,3.8501476017100584,1.0986122886681098,6.0342845442909105,4,3,3,10,0.04,Maintain
17633.0,12,2,648.61,0,2.5649493574615367,1.0986122886681098,6.47637218281765,5,3,3,11,0.65,Save
17634.0,1,7,2077.07,0,0.6931471805599453,2.0794415416798357,7.639194857328571,5,5,5,15,0.03,Protect
17637.0,24,1,338.95,0,3.2188758248682006,0.6931471805599453,5.828798547972468,4,2,2,8,0.31,Maintain
17639.0,185,1,108.5,1,5.225746673713202,0.6931471805599453,4.695924549256556,1,2,1,4,0.81,Lost Cause
17642.0,29,2,712.29,1,3.4011973816621555,1.0986122886681098,6.569888069839022,4,3,3,10,0.87,Save
17643.0,282,1,101.55,1,5.645446897643238,0.6931471805599453,4.63035048451839,1,2,1,4,0.96,Lost Cause
17644.0,29,7,1625.63,0,3.4011973816621555,2.0794415416798357,7.394265668941425,4,5,5,14,0.0,Protect
17646.0,128,3,1008.39,1,4.859812404361672,1.3862943611198906,6.917101466981717,2,4,4,10,0.04,Protect
17648.0,102,3,1107.39,0,4.634728988229636,1.3862943611198906,7.010663790934411,2,4,4,10,0.08,Protect
17649.0,47,1,868.49,1,3.871201010907891,0.6931471805599453,6.767906832865638,4,2,4,10,0.81,Save
17651.0,65,4,1148.01,0,4.189654742026425,1.6094379124341003,7.0466559810310745,3,4,4,11,0.05,Protect
17652.0,53,6,2713.57,0,3.9889840465642745,1.9459101490553132,7.906388840450849,3,5,5,13,0.15,Protect
17653.0,9,2,343.34,0,2.302585092994046,1.0986122886681098,5.841629541348326,5,3,2,10,0.42,Maintain
17654.0,186,1,117.55,1,5.231108616854587,0.6931471805599453,4.775334812511415,1,2,1,4,0.88,Lost Cause
17655.0,26,5,1903.33,0,3.295836866004329,1.791759469228055,7.551885519660982,4,5,5,14,0.0,Protect
17656.0,15,3,927.65,0,2.772588722239781,1.3862943611198906,6.833731918633351,5,4,4,13,0.13,Protect
17658.0,120,1,317.6,0,4.795790545596741,0.6931471805599453,5.763936397475948,2,2,2,6,0.04,Maintain
17659.0,9,9,1653.03,0,2.302585092994046,2.302585092994046,7.41097001326679,5,5,5,15,0.01,Protect
17660.0,50,1,178.75,1,3.9318256327243257,0.6931471805599453,5.191566996601156,4,2,1,7,0.89,Lost Cause
17663.0,64,4,1016.53,0,4.174387269895637,1.6094379124341003,6.925133400911589,3,4,4,11,0.05,Protect
17664.0,121,1,326.19,0,4.804021044733257,0.6931471805599453,5.7905410419143655,2,2,2,6,0.11,Maintain
17667.0,71,4,1751.01,0,4.276666119016055,1.6094379124341003,7.468518979242605,3,4,5,12,0.07,Protect
17669.0,31,5,2433.22,0,3.4657359027997265,1.791759469228055,7.797381655658449,4,5,5,14,0.0,Protect
17670.0,137,1,205.7,1,4.927253685157205,0.6931471805599453,5.331268466687723,2,2,1,5,0.96,Lost Cause
17671.0,67,3,1098.55,0,4.219507705176107,1.3862943611198906,7.002656284176857,3,4,4,11,0.14,Protect
17672.0,218,1,1177.84,0,5.389071729816501,0.6931471805599453,7.072286183100865,1,2,4,7,0.3,Protect
17673.0,71,4,1175.62,0,4.276666119016055,1.6094379124341003,7.070401200416095,3,4,4,11,0.04,Protect
17674.0,278,1,300.66,0,5.631211781821365,0.6931471805599453,5.709300555340106,1,2,2,5,0.36,Maintain
17675.0,10,23,14074.19,0,2.3978952727983707,3.1780538303479458,9.55216895202868,5,5,5,15,0.0,Protect
17676.0,18,4,730.84,0,2.9444389791664403,1.6094379124341003,6.595561910834417,5,4,3,12,0.11,Protect
17677.0,9,20,11666.5,0,2.302585092994046,3.044522437723423,9.36456247782397,5,5,5,15,0.04,Protect
17678.0,173,1,298.11,1,5.159055299214529,0.6931471805599453,5.700811398711247,1,2,2,5,0.92,Lost Cause
17682.0,24,5,1899.3500000000001,0,3.2188758248682006,1.791759469228055,7.549793358716172,4,5,5,14,0.0,Protect
17685.0,176,5,1512.72,0,5.176149732573829,1.791759469228055,7.32232547633896,1,5,4,10,0.17,Protect
17686.0,30,5,4589.35,0,3.4339872044851463,1.791759469228055,8.431711552870812,4,5,5,14,0.0,Protect
17690.0,11,11,3495.53,0,2.4849066497880004,2.4849066497880004,8.159526327115694,5,5,5,15,0.02,Protect
17691.0,267,2,290.40000000000003,1,5.5909869805108565,1.0986122886681098,5.674696893761104,1,3,2,6,0.86,Lost Cause
17692.0,36,4,725.58,1,3.6109179126442243,1.6094379124341003,6.5883485939472175,4,4,3,11,0.73,Save
17693.0,46,1,200.47,1,3.8501476017100584,0.6931471805599453,5.305640486927818,4,2,1,7,0.96,Lost Cause
17694.0,51,1,283.12,1,3.9512437185814275,0.6931471805599453,5.649396684129609,4,2,2,8,0.81,Lost Cause
17695.0,41,2,765.34,1,3.7376696182833684,1.0986122886681098,6.641625935491769,4,3,4,11,0.24,Protect
17696.0,17,7,1915.5900000000001,0,2.8903717578961645,2.0794415416798357,7.558302844323265,5,5,5,15,0.02,Protect
17697.0,145,1,338.95,1,4.983606621708336,0.6931471805599453,5.828798547972468,2,2,2,6,0.8,Lost Cause
17698.0,170,1,154.95,1,5.14166355650266,0.6931471805599453,5.049535443053812,2,2,1,5,0.72,Lost Cause
17700.0,4,3,1681.83,0,1.6094379124341003,1.3862943611198906,7.428232178987932,5,4,5,14,0.12,Protect
17701.0,162,1,417.95,1,5.093750200806762,0.6931471805599453,6.037751581059295,2,2,3,7,0.95,Lost Cause
17702.0,18,3,1338.77,0,2.9444389791664403,1.3862943611198906,7.200253236421775,5,4,4,13,0.16,Protect
17703.0,18,2,490.96,0,2.9444389791664403,1.0986122886681098,6.198397412374209,5,3,3,11,0.07,Maintain
17704.0,78,2,885.19,1,4.3694478524670215,1.0986122886681098,6.786931374567216,3,3,4,10,0.83,Save
17705.0,16,6,968.0,0,2.833213344056216,1.9459101490553132,6.876264611890766,5,5,4,14,0.11,Protect
17706.0,9,12,8027.5,0,2.302585092994046,2.5649493574615367,8.990752989989739,5,5,5,15,0.01,Protect
17707.0,94,2,152.4,1,4.553876891600541,1.0986122886681098,5.0330488889331555,3,3,1,7,1.0,Lost Cause
17708.0,97,2,263.33,1,4.584967478670572,1.0986122886681098,5.577198322546748,3,3,2,8,0.75,Lost Cause
17709.0,79,1,137.45,1,4.382026634673881,0.6931471805599453,4.9305092496169705,3,2,1,6,0.97,Lost Cause
17711.0,199,1,220.53000000000003,0,5.298317366548036,0.6931471805599453,5.400558020494584,1,2,2,5,0.34,Maintain
17714.0,230,1,153.0,1,5.442417710521793,0.6931471805599453,5.0369526024136295,1,2,1,4,0.92,Lost Cause
17715.0,110,1,326.4,1,4.709530201312334,0.6931471805599453,5.791182664937034,2,2,2,6,0.74,Lost Cause
17716.0,4,7,4136.66,0,1.6094379124341003,2.0794415416798357,8.32788568963249,5,5,5,15,0.02,Protect
17718.0,141,1,139.35,1,4.955827057601261,0.6931471805599453,4.9441393028078915,2,2,1,5,0.85,Lost Cause
17719.0,15,12,4477.4,0,2.772588722239781,2.5649493574615367,8.40702111876119,5,5,5,15,0.0,Protect
17720.0,22,3,887.6,0,3.1354942159291497,1.3862943611198906,6.7896471905018085,4,4,4,12,0.08,Protect
17722.0,5,4,2424.04,1,1.791759469228055,1.6094379124341003,7.793603298080906,5,4,5,14,0.76,Save
17723.0,36,6,3276.4000000000005,1,3.6109179126442243,1.9459101490553132,8.094805704112124,4,5,5,14,0.68,Save
17724.0,47,1,373.1,0,3.871201010907891,0.6931471805599453,5.924523141354101,4,2,2,8,0.63,Lost Cause
17725.0,10,8,2507.12,0,2.3978952727983707,2.1972245773362196,7.827288747498137,5,5,5,15,0.03,Protect
17730.0,15,8,3055.77,0,2.772588722239781,2.1972245773362196,8.025114081899762,5,5,5,15,0.05,Protect
17731.0,37,3,963.74,0,3.6375861597263857,1.3862943611198906,6.871858634984375,4,4,4,12,0.25,Protect
17732.0,282,1,303.97,1,5.645446897643238,0.6931471805599453,5.7202134111139475,1,2,2,5,0.84,Lost Cause
17733.0,171,1,216.95000000000002,0,5.147494476813453,0.6931471805599453,5.384265678684402,2,2,2,6,0.34,Maintain
17734.0,46,2,540.21,0,3.8501476017100584,1.0986122886681098,6.293807373583428,4,3,3,10,0.07,Protect
17735.0,3,16,11091.24,0,1.3862943611198906,2.833213344056216,9.3140010437176,5,5,5,15,0.0,Protect
17736.0,22,1,307.49,0,3.1354942159291497,0.6931471805599453,5.731689427909209,4,2,2,8,0.29,Maintain
17738.0,58,3,1571.49,0,4.07753744390572,1.3862943611198906,7.3604156292538985,3,4,4,11,0.21,Protect
17739.0,106,3,1070.77,0,4.672828834461906,1.3862943611198906,6.977066766372317,2,4,4,10,0.03,Protect
17742.0,22,2,355.11,1,3.1354942159291497,1.0986122886681098,5.875239671888878,4,3,2,9,0.68,Lost Cause
17744.0,160,4,1288.96,0,5.081404364984463,1.6094379124341003,7.16236648912303,2,4,4,10,0.08,Protect
17746.0,149,1,110.25,1,5.0106352940962555,0.6931471805599453,4.711779921046349,2,2,1,5,0.96,Lost Cause
17747.0,22,1,71.4,1,3.1354942159291497,0.6931471805599453,4.282206299391671,4,2,1,7,0.91,Lost Cause
17749.0,87,2,674.52,1,4.477336814478207,1.0986122886681098,6.515482764659955,3,3,3,9,0.67,Save
17750.0,8,5,1188.21,0,2.1972245773362196,1.791759469228055,7.081044500103051,5,5,4,14,0.16,Protect
17752.0,268,1,80.64,1,5.594711379601839,0.6931471805599453,4.402319337941644,1,2,1,4,0.9,Lost Cause
17754.0,51,2,575.06,0,3.9512437185814275,1.0986122886681098,6.356211821937587,4,3,3,10,0.18,Protect
17757.0,23,20,3304.6,0,3.1780538303479458,3.044522437723423,8.10337327892532,4,5,5,14,0.0,Protect
17758.0,61,4,1433.25,0,4.127134385045092,1.6094379124341003,7.268397343481981,3,4,4,11,0.11,Protect
17759.0,78,2,165.9,0,4.3694478524670215,1.0986122886681098,5.11739483066779,3,3,1,7,0.39,Maintain
17760.0,282,1,172.54,0,5.645446897643238,0.6931471805599453,5.156408120365343,1,2,1,4,0.14,Maintain
17763.0,172,1,15.0,1,5.153291594497779,0.6931471805599453,2.772588722239781,1,2,1,4,0.82,Lost Cause
17764.0,120,1,230.67000000000002,0,4.795790545596741,0.6931471805599453,5.445313945282378,2,2,2,6,0.17,Maintain
17765.0,68,3,367.63,1,4.23410650459726,1.3862943611198906,5.909793430963424,3,4,2,9,0.37,Maintain
17768.0,75,1,385.83000000000004,0,4.330733340286331,0.6931471805599453,5.957985320033814,3,2,3,8,0.1,Maintain
17769.0,48,4,1817.88,0,3.8918202981106265,1.6094379124341003,7.505976206028627,4,4,5,13,0.11,Protect
17770.0,108,5,1143.27,1,4.6913478822291435,1.791759469228055,7.042522158078838,2,5,4,11,0.61,Save
17771.0,232,1,115.8,0,5.4510384535657,0.6931471805599453,4.760463070394127,1,2,1,4,0.76,Lost Cause
17774.0,6,4,1213.73,1,1.9459101490553132,1.6094379124341003,7.10227710885741,5,4,4,13,0.71,Save
17775.0,164,1,56.4,1,5.10594547390058,0.6931471805599453,4.050044303325521,2,2,1,5,0.75,Lost Cause
17777.0,9,1,189.8,0,2.302585092994046,0.6931471805599453,5.251225759014186,5,2,1,8,0.22,Maintain
17779.0,53,1,323.09,0,3.9889840465642745,0.6931471805599453,5.781021254997003,3,2,2,7,0.36,Maintain
17781.0,68,2,188.02,1,4.23410650459726,1.0986122886681098,5.24185282956691,3,3,1,7,0.79,Lost Cause
17783.0,157,1,112.41,0,5.062595033026967,0.6931471805599453,4.731009570827239,2,2,1,5,0.25,Maintain
17786.0,226,1,103.35,0,5.424950017481403,0.6931471805599453,4.647750633523209,1,2,1,4,0.32,Maintain
17787.0,62,4,1817.54,1,4.143134726391533,1.6094379124341003,7.505789260335805,3,4,5,12,0.64,Save
17788.0,39,1,11.75,0,3.6888794541139363,0.6931471805599453,2.545531271604435,4,2,1,7,0.62,Lost Cause
17789.0,190,1,225.9,1,5.25227342804663,0.6931471805599453,5.424509391785796,1,2,2,5,0.83,Lost Cause
17790.0,29,12,1363.51,0,3.4011973816621555,2.5649493574615367,7.218550668813367,4,5,4,13,0.11,Protect
17795.0,89,2,342.83,1,4.499809670330265,1.0986122886681098,5.840147349176718,3,3,2,8,0.68,Lost Cause
17796.0,223,3,614.1,0,5.4116460518550396,1.3862943611198906,6.421784856214322,1,4,3,8,0.06,Protect
17797.0,92,1,272.41,0,4.532599493153256,0.6931471805599453,5.610972500065717,3,2,2,7,0.19,Maintain
17799.0,8,9,2514.99,0,2.1972245773362196,2.302585092994046,7.830421643249634,5,5,5,15,0.0,Protect
17800.0,0,7,903.8,0,0.0,2.0794415416798357,6.80771392480191,5,5,4,14,0.1,Protect
17802.0,89,2,632.42,0,4.499809670330265,1.0986122886681098,6.451133709229659,3,3,3,9,0.31,Protect
17809.0,38,8,2856.71,0,3.6635616461296463,2.1972245773362196,7.957775883782296,4,5,5,14,0.0,Protect
17811.0,1,24,4827.61,0,0.6931471805599453,3.2188758248682006,8.482313920549572,5,5,5,15,0.0,Protect
17812.0,277,1,193.29999999999998,0,5.627621113690637,0.6931471805599453,5.269403356383394,1,2,1,4,0.12,Maintain
17816.0,178,2,21.31,0,5.187385805840755,1.0986122886681098,3.105035008444441,1,3,1,5,0.1,Maintain
17817.0,186,2,269.7,0,5.231108616854587,1.0986122886681098,5.601011196620256,1,3,2,6,0.48,Maintain
17819.0,92,6,3468.47,0,4.532599493153256,1.9459101490553132,8.151757123523145,3,5,5,13,0.16,Protect
17827.0,151,4,1580.47,0,5.0238805208462765,1.6094379124341003,7.366110073232871,2,4,5,11,0.11,Protect
17830.0,171,2,287.65000000000003,0,5.147494476813453,1.0986122886681098,5.665214881506943,2,3,2,7,0.15,Maintain
17837.0,57,3,370.61,0,4.060443010546419,1.3862943611198906,5.917844917234218,3,4,2,9,0.05,Maintain
17838.0,201,3,1655.0,0,5.308267697401205,1.3862943611198906,7.412160334945205,1,4,5,10,0.14,Protect
17841.0,1,81,23309.99,0,0.6931471805599453,4.406719247264253,10.056680202170405,5,5,5,15,0.0,Protect
17843.0,212,1,197.73,1,5.3612921657094255,0.6931471805599453,5.291947119540193,1,2,1,4,0.78,Lost Cause
17848.0,37,8,821.6,0,3.6375861597263857,2.1972245773362196,6.712470055796324,4,5,4,13,0.16,Protect
17849.0,127,4,605.8000000000001,1,4.852030263919617,1.6094379124341003,6.408199247474378,2,4,3,9,0.7,Save
17850.0,281,34,5391.21,1,5.641907070938114,3.5553480614894135,8.59271059842128,1,5,5,11,0.94,Save
17854.0,94,2,311.26,1,4.553876891600541,1.0986122886681098,5.743836174113374,3,3,2,8,0.76,Lost Cause
17855.0,282,1,208.97,1,5.645446897643238,0.6931471805599453,5.346964663369558,1,2,2,5,0.93,Lost Cause
17856.0,142,3,1142.63,0,4.962844630259907,1.3862943611198906,7.041962693052662,2,4,4,10,0.07,Protect
17857.0,8,14,14254.52,0,2.1972245773362196,2.70805020110221,9.564899479110073,5,5,5,15,0.0,Protect
17858.0,25,9,3641.25,0,3.258096538021482,2.302585092994046,8.200356901534105,4,5,5,14,0.0,Protect
17859.0,214,1,141.92,1,5.3706380281276624,0.6931471805599453,4.962285033155209,1,2,1,4,0.88,Lost Cause
17860.0,278,1,226.45000000000002,1,5.631211781821365,0.6931471805599453,5.426930434016013,1,2,2,5,0.78,Lost Cause
17861.0,45,5,1299.49,0,3.828641396489095,1.791759469228055,7.170496395508893,4,5,4,13,0.01,Protect
17862.0,233,1,330.9,1,5.455321115357702,0.6931471805599453,5.804833718725929,1,2,2,5,0.96,Lost Cause
17863.0,54,4,1785.28,0,4.007333185232471,1.6094379124341003,7.487890524064555,3,4,5,12,0.18,Protect
17864.0,185,1,200.85,0,5.225746673713202,0.6931471805599453,5.30752484729895,1,2,1,4,0.13,Maintain
17865.0,17,12,7015.24,0,2.8903717578961645,2.5649493574615367,8.85598274099261,5,5,5,15,0.02,Protect
17866.0,52,1,329.65000000000003,1,3.970291913552122,0.6931471805599453,5.801060414120672,4,2,2,8,0.91,Lost Cause
17867.0,53,4,957.48,0,3.9889840465642745,1.6094379124341003,6.865348696331644,3,4,4,11,0.04,Protect
17869.0,16,5,428.18,1,2.833213344056216,1.791759469228055,6.061876411348347,5,5,3,13,0.88,Lost Cause
17870.0,1,7,745.37,0,0.6931471805599453,2.0794415416798357,6.615221455799332,5,5,4,14,0.23,Protect
17871.0,114,1,155.9,1,4.74493212836325,0.6931471805599453,5.055608659738987,2,2,1,5,0.86,Lost Cause
17873.0,93,4,1447.54,0,4.543294782270004,1.6094379124341003,7.278311431602028,3,4,4,11,0.06,Protect
17874.0,94,6,683.46,1,4.553876891600541,1.9459101490553132,6.528630206205813,3,5,3,11,0.33,Protect
17877.0,79,1,237.61,1,4.382026634673881,0.6931471805599453,5.474830419933934,3,2,2,7,0.69,Lost Cause
17879.0,83,1,178.52,1,4.430816798843313,0.6931471805599453,5.190286622334331,3,2,1,6,0.83,Lost Cause
17880.0,274,1,458.92,1,5.616771097666572,0.6931471805599453,6.131052561315036,1,2,3,6,0.86,Lost Cause
17881.0,213,1,133.35,1,5.365976015021851,0.6931471805599453,4.9004483350615,1,2,1,4,0.87,Lost Cause
17883.0,155,1,119.35,0,5.049856007249537,0.6931471805599453,4.790404164229081,2,2,1,5,0.18,Maintain
17884.0,221,3,590.54,0,5.402677381872279,1.3862943611198906,6.382729305815005,1,4,3,8,0.08,Protect
17886.0,120,2,377.71000000000004,0,4.795790545596741,1.0986122886681098,5.9367707406853345,2,3,2,7,0.14,Maintain
17887.0,38,1,111.35,1,3.6635616461296463,0.6931471805599453,4.721618998631338,4,2,1,7,0.75,Lost Cause
17888.0,70,4,297.0,0,4.2626798770413155,1.6094379124341003,5.697093486505405,3,4,2,9,0.31,Maintain
17889.0,121,2,201.37,1,4.804021044733257,1.0986122886681098,5.310097705083568,2,3,1,6,0.95,Lost Cause
