index,customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Cluster,Cluster_Label
3481,17680.0,24,1,184.4,3.218875824868201,0.6931471805599453,5.2225156531317545,4,2,1,421,7,Potential Loyalists,3,Lost/Inactive
3482,17682.0,10,6,2474.33,2.3978952727983707,1.9459101490553128,7.814128999448025,5,5,5,555,15,Champions,1,Champions
3483,17684.0,44,1,239.41,3.80666248977032,0.6931471805599453,5.482345799133678,3,2,1,321,6,Potential Loyalists,0,Loyal Base
3484,17685.0,17,7,3155.83,2.8903717578961645,2.079441541679836,8.057323638517671,4,5,5,455,14,At Risk,1,Champions
3485,17686.0,7,7,5739.46,2.079441541679836,2.079441541679836,8.655294625475447,5,5,5,555,15,Champions,1,Champions
3486,17690.0,30,15,4726.8,3.4339872044851463,2.772588722239781,8.461215257006781,4,5,5,455,14,At Risk,1,Champions
3487,17691.0,358,2,290.40000000000003,5.883322388488279,1.0986122886681098,5.674696893761104,1,3,2,132,6,Others,0,Loyal Base
3488,17692.0,127,4,725.58,4.852030263919617,1.6094379124341005,6.5883485939472175,2,4,3,243,9,At Risk,2,Potential Loyals
3489,17693.0,137,1,200.47,4.927253685157205,0.6931471805599453,5.305640486927818,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3490,17694.0,142,1,283.12,4.962844630259907,0.6931471805599453,5.649396684129609,2,2,2,222,6,Potential Loyalists,0,Loyal Base
3491,17695.0,132,2,765.34,4.890349128221754,1.0986122886681098,6.641625935491769,2,3,3,233,8,At Risk,0,Loyal Base
3492,17696.0,38,8,2285.71,3.6635616461296463,2.19722457733622,7.734869382309582,3,5,5,355,13,At Risk,2,Potential Loyals
3493,17697.0,236,1,338.95,5.468060141135132,0.6931471805599453,5.828798547972468,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3494,17698.0,261,1,154.95,5.568344503761097,0.6931471805599453,5.049535443053812,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3495,17700.0,17,4,2534.64,2.8903717578961645,1.6094379124341005,7.838201349644471,4,4,5,445,13,At Risk,2,Potential Loyals
3496,17701.0,253,1,417.95,5.537334267018537,0.6931471805599453,6.037751581059295,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3497,17702.0,30,4,1824.37,3.4339872044851463,1.6094379124341005,7.509537985193698,4,4,4,444,12,At Risk,2,Potential Loyals
3498,17703.0,35,3,798.74,3.58351893845611,1.3862943611198906,6.684286674843982,3,4,3,343,10,At Risk,2,Potential Loyals
3499,17704.0,169,2,885.19,5.135798437050262,1.0986122886681098,6.786931374567216,2,3,3,233,8,At Risk,0,Loyal Base
3500,17705.0,3,9,1823.52,1.3862943611198906,2.302585092994046,7.509072217723792,5,5,4,554,14,Champions,1,Champions
3501,17706.0,4,17,10504.49,1.6094379124341005,2.8903717578961645,9.259653256646304,5,5,5,555,15,Champions,1,Champions
3502,17707.0,185,2,152.4,5.225746673713202,1.0986122886681098,5.033048888933156,1,3,1,131,5,Others,0,Loyal Base
3503,17708.0,188,2,263.33,5.241747015059643,1.0986122886681098,5.577198322546748,1,3,2,132,6,Others,0,Loyal Base
3504,17709.0,170,1,137.45,5.14166355650266,0.6931471805599453,4.9305092496169705,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3505,17711.0,11,2,385.1,2.4849066497880004,1.0986122886681098,5.956096403270191,5,3,2,532,10,At Risk,3,Lost/Inactive
3506,17712.0,45,1,522.91,3.828641396489095,0.6931471805599453,6.261319913844147,3,2,3,323,8,Potential Loyalists,3,Lost/Inactive
3507,17714.0,321,1,153.0,5.7745515455444085,0.6931471805599453,5.0369526024136295,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3508,17715.0,201,1,326.4,5.308267697401205,0.6931471805599453,5.791182664937034,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3509,17716.0,23,11,5655.99,3.1780538303479458,2.4849066497880004,8.640647227620185,4,5,5,455,14,At Risk,1,Champions
3510,17718.0,232,1,139.35,5.4510384535657,0.6931471805599453,4.944139302807892,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3511,17719.0,38,15,5396.04,3.6635616461296463,2.772588722239781,8.593605934116098,3,5,5,355,13,At Risk,1,Champions
3512,17720.0,26,4,1195.94,3.295836866004329,1.6094379124341005,7.087523578988375,4,4,4,444,12,At Risk,2,Potential Loyals
3513,17722.0,96,4,2424.04,4.574710978503383,1.6094379124341005,7.793603298080906,2,4,5,245,11,At Risk,2,Potential Loyals
3514,17723.0,127,6,3276.4000000000005,4.852030263919617,1.9459101490553128,8.094805704112124,2,5,5,255,12,At Risk,2,Potential Loyals
3515,17724.0,71,3,1033.0,4.276666119016055,1.3862943611198906,6.941190055068375,3,4,4,344,11,At Risk,2,Potential Loyals
3516,17725.0,16,11,3439.08,2.833213344056216,2.4849066497880004,8.143250005910986,4,5,5,455,14,At Risk,1,Champions
3517,17727.0,15,1,1060.25,2.772588722239781,0.6931471805599453,6.967202737625557,4,2,4,424,10,Potential Loyalists,3,Lost/Inactive
3518,17728.0,4,3,2876.01,1.6094379124341005,1.3862943611198906,7.964506839388399,5,4,5,545,14,At Risk,1,Champions
3519,17730.0,3,13,5298.4800000000005,1.3862943611198906,2.6390573296152584,8.575363981519251,5,5,5,555,15,Champions,1,Champions
3520,17731.0,79,4,1240.11,4.382026634673881,1.6094379124341005,7.123761419471479,2,4,4,244,10,At Risk,2,Potential Loyals
3521,17732.0,373,1,303.97,5.924255797414532,0.6931471805599453,5.720213411113948,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3522,17733.0,39,2,692.19,3.688879454113936,1.0986122886681098,6.541304131886272,3,3,3,333,9,At Risk,3,Lost/Inactive
3523,17734.0,54,3,700.63,4.007333185232471,1.3862943611198906,6.553406199550886,3,4,3,343,10,At Risk,2,Potential Loyals
3524,17735.0,2,19,13110.02,1.0986122886681098,2.995732273553991,9.481208376934894,5,5,5,555,15,Champions,1,Champions
3525,17736.0,9,3,377.44,2.302585092994046,1.3862943611198906,5.936057539836243,5,4,2,542,11,At Risk,3,Lost/Inactive
3526,17737.0,9,2,168.24,2.302585092994046,1.0986122886681098,5.131317825851867,5,3,1,531,9,At Risk,3,Lost/Inactive
3527,17738.0,19,4,1879.05,2.995732273553991,1.6094379124341005,7.539053651215015,4,4,4,444,12,At Risk,2,Potential Loyals
3528,17739.0,12,7,2791.35,2.5649493574615367,2.079441541679836,7.934638814191774,5,5,5,555,15,Champions,1,Champions
3529,17742.0,113,2,355.11,4.736198448394496,1.0986122886681098,5.875239671888878,2,3,2,232,7,At Risk,0,Loyal Base
3530,17744.0,4,6,2322.4,1.6094379124341005,1.9459101490553128,7.750786909079374,5,5,5,555,15,Champions,1,Champions
3531,17746.0,240,1,110.25,5.484796933490655,0.6931471805599453,4.711779921046349,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3532,17747.0,113,1,71.4,4.736198448394496,0.6931471805599453,4.282206299391671,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3533,17749.0,178,2,674.52,5.187385805840755,1.0986122886681098,6.515482764659955,2,3,3,233,8,At Risk,0,Loyal Base
3534,17750.0,5,9,1694.16,1.791759469228055,2.302585092994046,7.435532410639833,5,5,4,554,14,Champions,1,Champions
3535,17752.0,359,1,80.64,5.886104031450156,0.6931471805599453,4.402319337941644,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3536,17754.0,1,5,1664.65,0.6931471805599453,1.791759469228055,7.417970716622433,5,4,4,544,13,At Risk,1,Champions
3537,17757.0,1,30,5589.4400000000005,0.6931471805599453,3.4339872044851463,8.628813275037208,5,5,5,555,15,Champions,1,Champions
3538,17758.0,19,8,3408.2,2.995732273553991,2.19722457733622,8.134232938648143,4,5,5,455,14,At Risk,1,Champions
3539,17759.0,17,3,818.71,2.8903717578961645,1.3862943611198906,6.7089506191697845,4,4,3,443,11,At Risk,3,Lost/Inactive
3540,17760.0,22,2,287.59,3.1354942159291497,1.0986122886681098,5.665006995704794,4,3,2,432,9,At Risk,3,Lost/Inactive
3541,17761.0,33,1,712.78,3.5263605246161616,0.6931471805599453,6.570574791610563,4,2,3,423,9,Potential Loyalists,3,Lost/Inactive
3542,17763.0,263,1,15.0,5.575949103146316,0.6931471805599453,2.772588722239781,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3543,17764.0,51,2,772.55,3.951243718581428,1.0986122886681098,6.650990309165078,3,3,3,333,9,At Risk,2,Potential Loyals
3544,17765.0,159,3,367.63,5.075173815233827,1.3862943611198906,5.909793430963424,2,4,2,242,8,At Risk,0,Loyal Base
3545,17767.0,15,1,271.2,2.772588722239781,0.6931471805599453,5.6065370902173655,4,2,2,422,8,Potential Loyalists,3,Lost/Inactive
3546,17768.0,8,3,2081.9,2.19722457733622,1.3862943611198906,7.641516432427338,5,4,5,545,14,At Risk,2,Potential Loyals
3547,17769.0,13,10,3957.43,2.6390573296152584,2.3978952727983707,8.283602760989174,5,5,5,555,15,Champions,1,Champions
3548,17770.0,199,5,1143.27,5.298317366548036,1.791759469228055,7.042522158078838,1,4,4,144,9,Loyal Customers,2,Potential Loyals
3549,17771.0,57,2,245.33,4.060443010546419,1.0986122886681098,5.506672100388808,3,3,2,332,8,At Risk,0,Loyal Base
3550,17772.0,11,2,173.45,2.4849066497880004,1.0986122886681098,5.161638167632783,5,3,1,531,9,At Risk,3,Lost/Inactive
3551,17774.0,97,4,1213.73,4.584967478670572,1.6094379124341005,7.10227710885741,2,4,4,244,10,At Risk,2,Potential Loyals
3552,17775.0,255,1,56.4,5.545177444479562,0.6931471805599453,4.050044303325521,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3553,17777.0,25,3,647.56,3.258096538021482,1.3862943611198906,6.474754520679452,4,4,3,443,11,At Risk,3,Lost/Inactive
3554,17779.0,21,3,650.32,3.091042453358316,1.3862943611198906,6.479001072896019,4,4,3,443,11,At Risk,3,Lost/Inactive
3555,17781.0,159,2,188.02,5.075173815233827,1.0986122886681098,5.24185282956691,2,3,1,231,6,At Risk,0,Loyal Base
3556,17783.0,72,2,283.47,4.290459441148391,1.0986122886681098,5.650627799851681,2,3,2,232,7,At Risk,0,Loyal Base
3557,17785.0,53,1,131.94,3.9889840465642745,0.6931471805599453,4.889897898613436,3,2,1,321,6,Potential Loyalists,0,Loyal Base
3558,17786.0,85,2,266.85,4.454347296253507,1.0986122886681098,5.590427122326969,2,3,2,232,7,At Risk,0,Loyal Base
3559,17787.0,153,4,1817.54,5.0369526024136295,1.6094379124341005,7.505789260335805,2,4,4,244,10,At Risk,2,Potential Loyals
3560,17788.0,74,2,1112.95,4.31748811353631,1.0986122886681098,7.015667536176533,2,3,4,234,9,At Risk,2,Potential Loyals
3561,17789.0,281,1,225.9,5.641907070938114,0.6931471805599453,5.424509391785796,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3562,17790.0,27,14,1964.3,3.332204510175204,2.70805020110221,7.58340018440594,4,5,5,455,14,At Risk,1,Champions
3563,17791.0,30,1,106.1,3.4339872044851463,0.6931471805599453,4.673762977453703,4,2,1,421,7,Potential Loyalists,3,Lost/Inactive
3564,17793.0,25,1,300.34,3.258096538021482,0.6931471805599453,5.708239195373142,4,2,2,422,8,Potential Loyalists,3,Lost/Inactive
3565,17795.0,180,2,342.83,5.198497031265826,1.0986122886681098,5.840147349176718,1,3,2,132,6,Others,0,Loyal Base
3566,17796.0,40,4,690.0,3.713572066704308,1.6094379124341005,6.53813982376767,3,4,3,343,10,At Risk,2,Potential Loyals
3567,17797.0,22,3,780.43,3.1354942159291497,1.3862943611198906,6.661125574512608,4,4,3,443,11,At Risk,3,Lost/Inactive
3568,17799.0,22,10,3039.17,3.1354942159291497,2.3978952727983707,8.019668713889375,4,5,5,455,14,At Risk,1,Champions
3569,17800.0,37,9,1186.21,3.6375861597263857,2.302585092994046,7.079361295558234,3,5,4,354,12,At Risk,2,Potential Loyals
3570,17802.0,82,3,1285.04,4.418840607796598,1.3862943611198906,7.159323008512906,2,4,4,244,10,At Risk,2,Potential Loyals
3571,17805.0,74,1,512.31,4.31748811353631,0.6931471805599453,6.240879951161022,2,2,3,223,7,Potential Loyalists,0,Loyal Base
3572,17806.0,11,1,546.04,2.4849066497880004,0.6931471805599453,6.304521925890991,5,2,3,523,10,Others,3,Lost/Inactive
3573,17809.0,16,12,5411.91,2.833213344056216,2.5649493574615367,8.596542120019182,4,5,5,455,14,At Risk,1,Champions
3574,17811.0,4,39,7755.12,1.6094379124341005,3.688879454113936,8.956237488135582,5,5,5,555,15,Champions,1,Champions
3575,17812.0,13,4,699.81,2.6390573296152584,1.6094379124341005,6.552236808926767,5,4,3,543,12,At Risk,3,Lost/Inactive
3576,17813.0,14,5,1698.07,2.70805020110221,1.791759469228055,7.437836321529504,4,4,4,444,12,At Risk,2,Potential Loyals
3577,17816.0,37,4,36.56,3.6375861597263857,1.6094379124341005,3.6259396543400624,3,4,1,341,8,At Risk,3,Lost/Inactive
3578,17817.0,4,3,387.68,1.6094379124341005,1.3862943611198906,5.9627563829712384,5,4,2,542,11,At Risk,3,Lost/Inactive
3579,17819.0,72,7,3704.87,4.290459441148391,2.079441541679836,8.217673327978565,2,5,5,255,12,At Risk,2,Potential Loyals
3580,17824.0,51,1,298.4,3.951243718581428,0.6931471805599453,5.701780471985528,3,2,2,322,7,Potential Loyalists,0,Loyal Base
3581,17827.0,5,5,1987.33,1.791759469228055,1.791759469228055,7.595050369416567,5,4,5,545,14,At Risk,1,Champions
3582,17830.0,2,3,398.7,1.0986122886681098,1.3862943611198906,5.990714265717278,5,4,2,542,11,At Risk,3,Lost/Inactive
3583,17831.0,33,1,35.400000000000006,3.5263605246161616,0.6931471805599453,3.594568774642695,4,2,1,421,7,Potential Loyalists,0,Loyal Base
3584,17832.0,50,1,155.37,3.9318256327243257,0.6931471805599453,5.052224993855419,3,2,1,321,6,Potential Loyalists,0,Loyal Base
3585,17835.0,3,3,342.24,1.3862943611198906,1.3862943611198906,5.83842991093892,5,4,2,542,11,At Risk,3,Lost/Inactive
3586,17836.0,47,1,109.83,3.871201010907891,0.6931471805599453,4.707997495787562,3,2,1,321,6,Potential Loyalists,0,Loyal Base
3587,17837.0,42,8,1535.33,3.7612001156935615,2.19722457733622,7.337151734382004,3,5,4,354,12,At Risk,2,Potential Loyals
3588,17838.0,27,5,2720.8,3.332204510175204,1.791759469228055,7.909048705126217,4,4,5,445,13,At Risk,2,Potential Loyals
3589,17839.0,42,1,318.15,3.7612001156935615,0.6931471805599453,5.765661211702066,3,2,2,322,7,Potential Loyalists,3,Lost/Inactive
3590,17841.0,2,124,40495.99,1.0986122886681098,4.8283137373023015,10.608982929345034,5,5,5,555,15,Champions,1,Champions
3591,17843.0,303,1,197.73,5.717027701406222,0.6931471805599453,5.291947119540193,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3592,17848.0,81,9,901.2,4.406719247264253,2.302585092994046,6.804836224974296,2,5,4,254,11,At Risk,2,Potential Loyals
3593,17849.0,218,4,605.8000000000001,5.389071729816501,1.6094379124341005,6.408199247474378,1,4,3,143,8,Loyal Customers,2,Potential Loyals
3594,17850.0,372,34,5391.21,5.921578419643816,3.555348061489413,8.59271059842128,1,5,5,155,11,Loyal Customers,1,Champions
3595,17852.0,12,2,114.34,2.5649493574615367,1.0986122886681098,4.747884288187267,5,3,1,531,9,At Risk,3,Lost/Inactive
3596,17854.0,185,2,311.26,5.225746673713202,1.0986122886681098,5.743836174113374,1,3,2,132,6,Others,0,Loyal Base
3597,17855.0,373,1,208.97,5.924255797414532,0.6931471805599453,5.346964663369558,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3598,17856.0,2,4,1418.03,1.0986122886681098,1.6094379124341005,7.25772881858561,5,4,4,544,13,At Risk,1,Champions
3599,17857.0,4,22,25301.54,1.6094379124341005,3.1354942159291497,10.138660064933262,5,5,5,555,15,Champions,1,Champions
3600,17858.0,6,12,5140.66,1.9459101490553128,2.5649493574615367,8.545131263508203,5,5,5,555,15,Champions,1,Champions
3601,17859.0,305,1,141.92,5.723585101952381,0.6931471805599453,4.962285033155209,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3602,17860.0,369,1,226.45,5.91350300563827,0.6931471805599453,5.426930434016013,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3603,17861.0,3,8,2097.88,1.3862943611198906,2.19722457733622,7.649159148105371,5,5,5,555,15,Champions,1,Champions
3604,17862.0,324,1,330.9,5.783825182329737,0.6931471805599453,5.804833718725929,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3605,17863.0,59,6,3160.0,4.0943445622221,1.9459101490553128,8.058643712215618,3,5,5,355,13,At Risk,2,Potential Loyals
3606,17864.0,13,3,554.85,2.6390573296152584,1.3862943611198906,6.320498473679624,5,4,3,543,12,At Risk,3,Lost/Inactive
3607,17865.0,31,20,10524.22,3.4657359027997265,3.044522437723423,9.261529560944952,4,5,5,455,14,At Risk,1,Champions
3608,17866.0,143,1,329.65000000000003,4.969813299576001,0.6931471805599453,5.801060414120672,2,2,2,222,6,Potential Loyalists,0,Loyal Base
3609,17867.0,30,6,1157.87,3.4339872044851463,1.9459101490553128,7.055200671388662,4,5,4,454,13,At Risk,2,Potential Loyals
3610,17869.0,107,5,428.18,4.68213122712422,1.791759469228055,6.061876411348347,2,4,2,242,8,At Risk,2,Potential Loyals
3611,17870.0,2,12,1865.89,1.0986122886681098,2.5649493574615367,7.532029223755638,5,5,4,554,14,Champions,1,Champions
3612,17871.0,205,1,155.9,5.327876168789581,0.6931471805599453,5.055608659738987,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3613,17873.0,80,5,1719.5800000000002,4.394449154672439,1.791759469228055,7.450416722267546,2,4,4,244,10,At Risk,2,Potential Loyals
3614,17874.0,185,6,683.46,5.225746673713202,1.9459101490553128,6.528630206205813,1,5,3,153,9,Loyal Customers,2,Potential Loyals
3615,17877.0,170,1,237.61,5.14166355650266,0.6931471805599453,5.474830419933934,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3616,17878.0,44,1,379.45,3.80666248977032,0.6931471805599453,5.941354762622532,3,2,2,322,7,Potential Loyalists,3,Lost/Inactive
3617,17879.0,174,1,178.52,5.1647859739235145,0.6931471805599453,5.190286622334331,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3618,17880.0,365,1,458.92,5.902633333401366,0.6931471805599453,6.131052561315036,1,2,2,122,5,Potential Loyalists,0,Loyal Base
3619,17881.0,304,1,133.35,5.720311776607412,0.6931471805599453,4.9004483350615,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3620,17883.0,3,4,664.34,1.3862943611198906,1.6094379124341005,6.500298188193179,5,4,3,543,12,At Risk,3,Lost/Inactive
3621,17884.0,4,4,695.07,1.6094379124341005,1.6094379124341005,6.545450229989766,5,4,3,543,12,At Risk,3,Lost/Inactive
3622,17885.0,12,1,156.34,2.5649493574615367,0.6931471805599453,5.0584090689010965,5,2,1,521,8,Others,3,Lost/Inactive
3623,17886.0,32,3,869.28,3.49650756146648,1.3862943611198906,6.768814998950002,4,4,3,443,11,At Risk,2,Potential Loyals
3624,17887.0,129,1,111.35,4.867534450455582,0.6931471805599453,4.721618998631338,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3625,17888.0,21,8,716.0,3.091042453358316,2.19722457733622,6.57507584059962,4,5,3,453,12,At Risk,2,Potential Loyals
3626,17889.0,212,2,201.37,5.3612921657094255,1.0986122886681098,5.310097705083568,1,3,1,131,5,Others,0,Loyal Base
3627,17890.0,323,2,586.89,5.780743515792329,1.0986122886681098,6.376539855568017,1,3,3,133,7,Others,0,Loyal Base
3628,17891.0,162,1,203.86,5.093750200806762,0.6931471805599453,5.3223268190083886,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3629,17892.0,56,3,244.1,4.04305126783455,1.3862943611198906,5.501666290534067,3,4,2,342,9,At Risk,0,Loyal Base
3630,17893.0,225,1,107.21,5.420534999272286,0.6931471805599453,4.684073783583557,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3631,17894.0,72,8,1118.54,4.290459441148391,2.19722457733622,7.020673165637213,2,5,4,254,11,At Risk,2,Potential Loyals
3632,17895.0,44,1,95.45,3.80666248977032,0.6931471805599453,4.569024739351738,3,2,1,321,6,Potential Loyalists,0,Loyal Base
3633,17896.0,23,1,256.32,3.1780538303479458,0.6931471805599453,5.550320446542799,4,2,2,422,8,Potential Loyalists,3,Lost/Inactive
3634,17897.0,173,3,541.81,5.159055299214529,1.3862943611198906,6.2967593507829065,2,4,3,243,9,At Risk,0,Loyal Base
3635,17898.0,85,2,152.06,4.454347296253507,1.0986122886681098,5.030830001381775,2,3,1,231,6,At Risk,0,Loyal Base
3636,17899.0,159,1,154.55,5.075173815233827,0.6931471805599453,5.046967223343646,2,2,1,221,5,Potential Loyalists,0,Loyal Base
3637,17900.0,190,2,112.2,5.25227342804663,1.0986122886681098,4.729156165769083,1,3,1,131,5,Others,0,Loyal Base
3638,17901.0,29,1,110.38,3.4011973816621555,0.6931471805599453,4.7129477781615225,4,2,1,421,7,Potential Loyalists,3,Lost/Inactive
3639,17904.0,21,1,181.07,3.091042453358316,0.6931471805599453,5.204391228515873,4,2,1,421,7,Potential Loyalists,3,Lost/Inactive
3640,17905.0,71,4,798.99,4.276666119016055,1.6094379124341005,6.684599227589802,3,4,3,343,10,At Risk,2,Potential Loyals
3641,17906.0,247,1,72.9,5.513428746164983,0.6931471805599453,4.302712827954156,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3642,17908.0,374,1,232.03,5.926926025970411,0.6931471805599453,5.451167200642247,1,2,1,121,4,Potential Loyalists,0,Loyal Base
3643,17911.0,9,1,366.23,2.302585092994046,0.6931471805599453,5.9059883547555305,5,2,2,522,9,Others,3,Lost/Inactive
3644,17912.0,310,5,310.06,5.739792912179234,1.791759469228055,5.739985819616414,1,4,2,142,7,Loyal Customers,0,Loyal Base
3645,17913.0,59,2,408.65,4.0943445622221,1.0986122886681098,6.015303136587824,3,3,2,332,8,At Risk,0,Loyal Base
3646,17914.0,4,1,329.36,1.6094379124341005,0.6931471805599453,5.800182968942516,5,2,2,522,9,Others,3,Lost/Inactive
3647,17917.0,45,3,335.03,3.828641396489095,1.3862943611198906,5.8172004416917575,3,4,2,342,9,At Risk,3,Lost/Inactive
